rank,gid,role,priority_score,why
14,100000008346837100,coordinator,0.913848464327,"Bridge hypothesis: top 1% betweenness; links 9 payers and 25 recipients. Priority drivers: high case-money inflow (14K KZT), coordinator role signals."
15,100000004759121100,consolidator,0.913737901424,"Signs of consolidation: receives from 6 payers (1 seeds within 2 hops), 710K KZT in, forwards 44%. Priority drivers: high case-money inflow (69K KZT), consolidator role signals."
16,100000007055802100,consolidator,0.913565146887,"Signs of consolidation: receives from 6 payers (1 seeds within 2 hops), 2.0M KZT in, forwards 30%. Priority drivers: high case-money inflow (255K KZT), consolidator role signals."
17,100000008686313100,consolidator,0.911872152429,"Signs of consolidation: receives from 6 payers (1 seeds within 2 hops), 1.9M KZT in, forwards 17%. Priority drivers: high case-money inflow (233K KZT), consolidator role signals."
18,100000002398779100,consolidator,0.910697421581,"Signs of consolidation: receives from 13 payers (2 seeds within 2 hops), 1.1M KZT in, forwards 6%. Priority drivers: high case-money inflow (30K KZT), 2 seeds within 2 hops."
19,100000000661912100,consolidator,0.907104127221,"Signs of consolidation: receives from 5 payers (1 seeds within 2 hops), 393K KZT in, forwards 110%. Priority drivers: high case-money inflow (38K KZT), consolidator role signals."
20,100000004071080100,consolidator,0.906827719963,"Signs of consolidation: receives from 9 payers (1 seeds within 2 hops), 239K KZT in, forwards 19%. Priority drivers: high case-money inflow (71K KZT), consolidator role signals."
21,100000001530983100,distributor,0.897139645554,"Fan-out hypothesis: sends 1.8M KZT to 11 recipients after receiving from 4 payers. Priority drivers: high case-money inflow (393K KZT), 2 seeds within 2 hops."
22,100000004188160100,coordinator,0.893187021758,"Bridge hypothesis: top 1% betweenness; links 2 payers and 5 recipients. Priority drivers: high case-money inflow (80K KZT), coordinator role signals."
23,100000003635170100,transit,0.891431835667,"Pass-through hypothesis: forwards 94% of 268K KZT received; 100% forwarded within 2 days. Priority drivers: high case-money inflow (52K KZT), 2 seeds within 2 hops."
24,100000008748914100,distributor,0.882282755412,"Fan-out hypothesis: sends 4.5M KZT to 13 recipients after receiving from 2 payers. Priority drivers: high case-money inflow (97K KZT), 1 seeds within 2 hops."
25,100000002781227100,transit,0.876574945525,"Pass-through hypothesis: forwards 111% of 191K KZT received; 81% forwarded within 2 days. Priority drivers: high case-money inflow (185K KZT), 1 seeds within 2 hops."
26,100000002741024100,consolidator,0.872760525358,"Signs of consolidation: receives from 5 payers (1 seeds within 2 hops), 818K KZT in, forwards 53%. Priority drivers: high case-money inflow (18K KZT), consolidator role signals."
27,100000004070318100,coordinator,0.872180070115,"Bridge hypothesis: top 1% betweenness; links 4 payers and 19 recipients. Priority drivers: high case-money inflow (65K KZT), coordinator role signals."
28,100000004351795100,coordinator,0.872041866486,"Bridge hypothesis: top 1% betweenness; links 3 payers and 14 recipients. Priority drivers: high case-money inflow (67K KZT), coordinator role signals."
29,100000003265158100,transit,0.864343924338,"Pass-through hypothesis: forwards 106% of 146K KZT received; 100% forwarded within 2 days. Priority drivers: high case-money inflow (103K KZT), 2 seeds within 2 hops."
30,100000004707703100,transit,0.863998415265,"Pass-through hypothesis: forwards 97% of 239K KZT received; 89% forwarded within 2 days. Priority drivers: high case-money inflow (239K KZT), 1 seeds within 2 hops."
